date,fund,fund_type,price,nav,income
2008-10-08,Фонд Новые возможности (ранее - Фонд Потребительский сектор),open,390.07,112459487.51,
2008-10-09,Фонд Новые возможности (ранее - Фонд Потребительский сектор),open,381.56,110009477.78,
2008-10-10,Фонд Новые возможности (ранее - Фонд Потребительский сектор),open,380.98,109748025.36,
2008-10-13,Фонд Новые возможности (ранее - Фонд Потребительский сектор),open,369.42,105961464.69,
2008-10-14,Фонд Новые возможности (ранее - Фонд Потребительский сектор),open,376.66,107695028.9,
2008-10-15,Фонд Новые возможности (ранее - Фонд Потребительский сектор),open,367.02,104939147.58,
2008-10-16,Фонд Новые возможности (ранее - Фонд Потребительский сектор),open,336.85,96276107.56,
2008-10-17,Фонд Новые возможности (ранее - Фонд Потребительский сектор),open,302.51,86488067.07,
2008-10-20,Фонд Новые возможности (ранее - Фонд Потребительский сектор),open,303.42,86749501.86,
2008-10-21,Фонд Новые возможности (ранее - Фонд Потребительский сектор),open,288.91,82600449.7,
2008-10-22,Фонд Новые возможности (ранее - Фонд Потребительский сектор),open,303.96,86678012.82,
2008-10-23,Фонд Новые возможности (ранее - Фонд Потребительский сектор),open,298.66,85180822.11,
2008-10-24,Фонд Новые возможности (ранее - Фонд Потребительский сектор),open,287.58,82020367.31,
2008-10-27,Фонд Новые возможности (ранее - Фонд Потребительский сектор),open,287.41,81881966.95,
2008-10-28,Фонд Новые возможности (ранее - Фонд Потребительский сектор),open,220.43,62800586.78,
